Ad ID,Ad name,Ad set name,Campaign name,Creative title,Ad body,Ad creative image,Ad call_to_action type,Ad creative object type,Cost,Cost per website purchase,Website purchase ROAS (return on advertising spend),Website purchases,Website purchases conversion value
23858536200480644,New_Creative_Non_Promo01,Broad | NZ | Video Ads | 18+,NZ | Prospecting | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

⭐️⭐️⭐️⭐️⭐️ “Cheaper, fast and efficient, well-done everyone involved for the excellent service will recommend going through Tyroola to all my friends.” — David",,SHOP_NOW,SHARE,57.39,,0,0,0
120210585222790645,Catalogue | Pirelli-Scorpion Verde AS-Buy4Get15%Off-C-003.png,Broad | LTB | DriverReview | Pirelli | Scorpion Verde AS | 25+,AU | Prospecting | Top Performers | Launcher Lab,🤷‍♂️ Why pay more?,"Instant Cashback on Scorpion Verde AS tyres*

⏱ Save up to while stocks last

⭐️⭐️⭐️⭐️⭐️ “Awesome tyres. Drive great. Look great. Really good price. Will definitely do online tyres again.""

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,LEARN_MORE,SHARE,56.88,,0,0,0
120213154183570645,PIRELLI-buy-4-get-up-to-$150-DriverReview-002,Pirelli | Purchase | 28 Feb | $150 Cashback,AU | Prospecting | Promos | Launcher Lab,Instant Cashback 🤩,"Buy 4 Pirelli tyres to enjoy up to $150 in Instant Cashback - limited time only! ⏰

✅ Price Match Guarantee
✅ Fast delivery & fitting
✅ Mobile tyre fitters straight to your door

Join over 120,000 happy customers with Tyroola’s exceptional service",,LEARN_MORE,SHARE,56.06,56.06,11.41,1,497
120208981135000645,BF GOODRICH-buy-4-get-$150-cashback-BF GOODRICH-4x4-A-001.png,BFGoodrich | Brand Page | Purchase | 31 Aug | $150 Cashback | Cost Cap,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Save $150 on 4 BFGoodrich Tyres!

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,55.96,55.96,18.11,1,1013.2
120209239172440645,A-002 StressFree.png,Broad | V3 | Stress Free Experience | 18+,AU | Prospecting | Top Performers | Launcher Lab,Buy tyres online,"Stress-Free Online Tyre Shopping 🛞

Ready for a change? Experience the future of tyre buying – shop stress-free online and make your purchase with confidence

✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you

⭐⭐⭐⭐⭐ ""Easy process, communication good, tyres delivered with no fuss.  Will use again in future."" — David M",,SHOP_NOW,SHARE,55.63,55.63,8.79,1,489
120205492004050645,BF GOODRICH-buy-4-get-$150-cashback-BF GOODRICH-4x4-A-001.png,BFGoodrich | Purchase | 30 Jun | $150 Cashback | Cost Cap,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Save $150 on 4 BFGoodrich Tyres!

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,54.71,27.36,28.86,2,1579.2
120213069529840645,Homepage | Black Friday November 2024-A-003_with catalogue,Black Friday 2024 NZ | All Brands | 15% off | Nov 25-29,NZ | Prospecting | Launcher Lab,Code: BLACKFRIDAY24,"🚨 Black Friday Sale 🚨

🛒 Use the discount code BLACKFRIDAY24 on checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,54.36,,0,0,0
120211782772380645,non-promo-A-00111.png – Copy,Non-promo | No surprises,AU | Prospecting | Top Performers | Launcher Lab,Buy tyres online. We'll fit them at your house.,"Forget hidden costs. What you see is what you pay.

✅Enter your tyre size 
✅Buy your tyres online
✅Mobile fitter comes to you

🛞 Tyroola - Complete tyre-changing solution",,SHOP_NOW,SHARE,54.27,,0,0,0
120212294155790645,Nov 2024 Promo-Bridgestone-A-003,Bridgestone | NZ | Purchase | 31 Jan | Buy 4 get 15% off,NZ | Prospecting | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Need a hand buying new tyres? We've got you covered! 

Save big on ALL Bridgestone tyres with Tyroola 💥

✅ Number 1 rated tyre company
✅ Thousands of 5-star customer reviews
✅ Fast and convenient delivery

🛞 Tyroola - Complete tyre-changing solution",,SHOP_NOW,SHARE,53.94,,0,0,0
120211782772360645,Us vs them-1.png – Copy,Non-promo | No surprises,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Our Tyres vs Their Tyres

✅ Transparent prices
✅ Convenient fitting
​​✅ Wide rage of reputable brands",,SHOP_NOW,SHARE,53.92,,0,0,0
120213127971510645,Kinforest-15%Off-DriverReviews-002,Kinforest | Purchase | 28 Feb | 15% Off,AU | Prospecting | Promos | Launcher Lab,Shop smart with Tyroola 🛞,"Get 15% Off on all KINFOREST tyres!  ⏰

Get ready to save huge on our best selection of tyres for a limited time only.

Avail this limited offer in 3 easy steps:
✅ Enter your tyre size
✅ Put 4 tyres in your cart - get the 4th free!
✅ Tyres will be delivered to your doorstep - fast.",,SHOP_NOW,SHARE,52.51,52.51,78.7,1,813
120214397959260645,Configurator | Animated ad_yellow,Non-promo | Tyre shopping made simple | Carousel,AU | Prospecting | Top Performers | Launcher Lab,🛞 Tyroola - Complete tyre-changing solution,"Enjoy a seamless and complete tyre-changing solution with Tyroola. 🛞

✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you or have it delivered to a  local shop near you

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James.",,SHOP_NOW,VIDEO,49.78,,0,0,0
120207857576520645,new link | Rapid-Buy4Get15%Off-A-002.png,Broad | V1 | Rapid | P 609 | DriverReviews | 25+,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Looking for new tyres? Shop with Tyroola and save big 🛞

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

⭐️⭐️⭐️⭐️⭐️ - “Great value for money. Fitting process was seamless. No complaints!”",,SHOP_NOW,SHARE,49.32,,0,0,0
120211437526690645,Homepage | Generic Driver Reviews V1,Broad | DriverReview | Generic | 25+,AU | Prospecting | Top Performers | Launcher Lab,⭐️ 4.5 stars from 6265 reviews,"🛞 Saving on tyres has never been easier

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,LEARN_MORE,SHARE,48.76,,0,0,0
120211562737270645,Promo-BFG-A-002.png,BF Goodrich | Purchase | 30 Nov | $100 Cashback,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 Get $100 Cashback on selected BFGoodrich Tyres!

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,48.57,,0,0,0
120212497047690645,BFG original asset v1,BFGoodrich | $150 Fuel Card Promo | Purchase,AU | Prospecting | Promos | Launcher Lab,Hurry!! Promo ends on December 31 ⏱,"🎁 Grab a FREE $150 fuel card with your new set of BF Goodrich All-Terrain TA KO3 Tyres. Limited time only!

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda

✅ New tyres
✅ At the best possible price
✅ Local fitting

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,47.86,47.86,16.54,1,226.7
120212264590310645,Best Brands Best Prices-A-002.png,Broad | Creative Testing Top Performers | homepage,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Quality meets affordability here. Get your hands on the industry's best tyre brands at prices that'll make you smile. 

✅Excellent tyres. 
✅Extraordinary service. 
✅Exceptional prices.

Elevate Every Drive: Premium brands, pocket-friendly prices.",,SHOP_NOW,SHARE,47.19,,0,0,0
120211561692610645,PIRELLI-buy-4-get-up-to-$150-cashback-A-003.png,Pirelli | Purchase | 28 Feb | $150 Cashback,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Up to $150 Instant Cashbacks on all Pirelli tyres

⭐️⭐️⭐️⭐️⭐️ - ""The experience  was just great. Tyre arrived on time and the fitting went off with no problems. I have no problems with recommending Tyroola and will be using them in the future. The Pirelli I purchased are working out better than expected.""

✅ Price Match Guarantee
✅ Fast delivery & fitting
✅ Mobile tyre fitters straight to your door

Join over 120,000 happy customers with Tyroola’s exceptional service",,LEARN_MORE,SHARE,45.83,,0,0,0
120214153946390645,Catalogue sorted by price | Tyres under 40 | QLD – Copy,QLD | Generic,AU | Prospecting | Location | Launcher Lab,🚐 Tyres for your QLD Adventures,"Tired of overpaying for tyres? 🛞 

1. Enter your tyre size  
2. Compare tyres & save up to 50% of RRP 
3. Fast delivery & fitting",,SHOP_NOW,SHARE,45.81,45.81,14.65,1,671.2
120214314993370645,Catalogue sorted by price | Tyres under 40 | NSW – Copy,Sydney CBD | Generic,AU | Prospecting | Location | Launcher Lab,Price Match Guarantee,"Tired of overpaying for tyres? 🛞 

1. Enter your tyre size  
2. Compare tyres & save up to 50% of RRP 
3. Fast delivery & fitting",,SHOP_NOW,SHARE,44.46,,0,0,0
120212817572010645,Buy only the best-A-002,Broad | Best Brands Angle | 25+,AU | Prospecting | Top Performers | Launcher Lab,🤷‍♂️ Why pay more?,"🛞 Need tyres? Get the best brands for less!

⭐⭐⭐⭐⭐ “Best place to buy tyres and no one can beat these prices. The fitting partners are amazing and provide professional and quick service.” - Bruce

✅ Price Match Guarantee
✅ Super fast delivery & fitting
✅ Trusted by 120,000+ customers",,SHOP_NOW,SHARE,43.98,,0,0,0
120212610368590645,BFG Nov-Dec 2024-A-003,BFGoodrich | $150 Fuel Card Promo | Purchase | Interest,AU | Prospecting | Promos | Launcher Lab,Free $150 Fuel Card 🤩,"🔥 Grab a FREE $150 fuel card with your new set of BF Goodrich All-Terrain TA KO3 Tyres. Limited time only!

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda

✅ Price Match Guarantee
✅ Fast delivery & fitting
✅ Mobile tyre fitters straight to your door

Shop now!",,SHOP_NOW,SHARE,43.59,,0,0,0
120209239172470645,A-004-StressFree-1.png,Broad | V3 | Stress Free Experience | 18+,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"No Stress, No Fuss: Buy Tyres Online Hassle-Free!

Don't let stress hold you back. Shop for tyres online effortlessly and enjoy a hassle-free journey  🛞

✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you

⭐⭐⭐⭐⭐ ""Easy process, communication good, tyres delivered with no fuss.  Will use again in future."" — David M",,SHOP_NOW,SHARE,43.57,,0,0,0
120213128440610645,Catalogue | Hankook-DriverReviews-001,Hankook | Purchase | 28 Feb | 15% Off,AU | Prospecting | Promos | Launcher Lab,Tyre Savings: 💸 15% Off Now,"🚨 Buy 4 HANKOOK tyres and save up to 15%! 

Accelerate your savings on premium tyres – limited offer!

✅ Price Match Guarantee
✅ Super fast delivery & fitting
✅ Trusted by 120,000+ customers",,SHOP_NOW,SHARE,43.04,,0,0,0
120213916258570645,BoxingDay December 2024- catalogue,Boxing Day 2024 | NZ | All Brands | 15% off | Dec 26-31 – Copy,NZ | Prospecting | Launcher Lab,Code: BOXINGDAY24,"🚨 Boxing Day Sale - Limited Time Only 🚨

🛒 Use the discount code BOXINGDAY24 at checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,42.78,42.78,0,1,1753.68
120212818183700645,Catalogue | Bridgestone-001,BRIDGESTONE | DriverReview | New Design | 25+ | 15% Off,AU | Prospecting | Top Performers | Launcher Lab,Tyre Savings: 💸 15% Off Now,"🚨 Buy 4 get 15% off Dueler HT 684 II and Potenza tyres!

Accelerate your savings on premium tyres – limited offer!

✅ Price Match Guarantee
✅ Super fast delivery & fitting
✅ Trusted by 120,000+ customers",,SHOP_NOW,SHARE,42.5,,0,0,0
120210114546340645,BF GOODRICH-buy-4-get-$150-cashback-BF GOODRICH-4x4-A-002.png,BFGoodrich | Purchase | 31 Aug | $150 Cashback | Cost Cap,AU | Prospecting | Promos | Launcher Lab,Buy tyres online. We'll fit them at your house.,"Buy 4 get up to $150 instant cashback on BFGoodrich tyres!

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,42.25,,0,0,0
120210386461220645,Afterpay Day-Aug 15-18-A-003.png,Afterpay Day 2024 | All Brands | 15% off | 20th Aug,AU | Prospecting | Promos | Launcher Lab,Code: AFTERPAY24,"Afterpay Day Sale

🛒 Use the discount code on checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Code: AFTERPAY24",,SHOP_NOW,SHARE,41.84,,0,0,0
120212293534950645,Rotalla-15%Off-A-003,Rotalla | Purchase | 28 Feb | 15% Off,AU | Prospecting | Promos | Launcher Lab,Buy tyres online. We'll fit them at your house.,"Get 15% off all Rotalla tyres! 

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda

✅ New tyres.
✅ At the best possible price.
✅ Local fitting.

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,41.17,,0,0,0
120213128338160645,Rotalla-15%Off-DriverReviews-002,Rotalla | Purchase | 28 Feb | 15% Off,AU | Prospecting | Promos | Launcher Lab,Tyre Savings: 💸 15% Off Now,"Get 15% off all Rotalla tyres! 

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda

✅ New tyres.
✅ At the best possible price.
✅ Local fitting.

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,39.18,,0,0,0
120214315005330645,Catalogue sorted by price | Tyres under 40 | QLD – Copy,Brisbane CBD | Generic,AU | Prospecting | Location | Launcher Lab,🚐 Tyres for your QLD Adventures,"Tired of overpaying for tyres? 🛞 

1. Enter your tyre size  
2. Compare tyres & save up to 50% of RRP 
3. Fast delivery & fitting",,SHOP_NOW,SHARE,38.84,,0,0,0
120206382464970645,new link | Changeyourtyres-C003_Google+ApplePay – Copy,VIC | Generic,AU | Prospecting | Location | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Now available on Google and Apple Pay",,SHOP_NOW,SHARE,38.7,,0,0,0
120213125889690645,Catalogue | Winrun-E-004,WINRUN | DriverReview | 31 Dec | Get 15% Off,AU | Prospecting | Top Performers | Launcher Lab,Tyre Savings: 💸 15% Off Now,"Get 15% off ALL Winrun Tyres! ⏰

🛞 Saving on tyres has never been easier

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,LEARN_MORE,SHARE,38.28,,0,0,0
120213762796200645,Main Configurator | Why pay more,"Non-promo | Save Money, Save Time",AU | Prospecting | Top Performers | Launcher Lab,Price Match Guarantee,"No salesmen. No hassle

Buy tyres in 5 minutes with Tyroola

✅ Biggest brands
✅ Best prices
✅ No salesmen, just tyres

Best tyre prices and service - I've been buying from Tyroola for many years, their prices are excellent and they will price match. On the one occasion I had an issue they resolved it promptly and at no cost to me. Highly recommended! - ⭐️⭐️⭐️⭐️⭐️ Max",,LEARN_MORE,SHARE,37.98,37.98,20.1,1,252
120213154158170645,PIRELLI-buy-4-get-up-to-$150-DriverReview-001,Pirelli | Purchase | 28 Feb | $150 Cashback,AU | Prospecting | Promos | Launcher Lab,Instant Cashback 🤩,"Buy 4 Pirelli tyres to enjoy up to $150 in Instant Cashback - limited time only! ⏰

✅ Price Match Guarantee
✅ Fast delivery & fitting
✅ Mobile tyre fitters straight to your door

Join over 120,000 happy customers with Tyroola’s exceptional service",,LEARN_MORE,SHARE,37.1,,0,0,0
120212966671630645,Us vs them.png – Copy,Broad | NZ | Q1 2023 Top Performers | 18+ | 7DC,NZ | Prospecting | Launcher Lab,Shop smart with Tyroola,"🤷‍♂️ Why pay more? 

We price match so you can order online and be confident you’ve got the best deal. 

✅ Trusted by 120,000+ customers
✅ No salesman, just tyres
✅ Mobile tyre fitters straight to your door

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James.",,SHOP_NOW,SHARE,37.09,,0,0,0
120213127604210645,Bridgestone-Buy4Get15%Off-A-001.png,Bridgestone | Purchase | 31 Dec | Buy 4 get 15% off,AU | Prospecting | Promos | Launcher Lab,"Join 120,000 happy customers","Buy 4 Get 15% off Dueler HT 684 II and Potenza Adrenalin RE003 tyres! 💥

🛞 Saving on tyres has never been easier

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,SHOP_NOW,SHARE,36.9,,0,0,0
